일자|시간|구분,공급량
2019-01-05 16 H,409.92514
2019-01-05 17 H,429.50864
2019-01-05 18 H,518.65985
2019-01-05 19 H,587.2096
2019-01-05 20 H,629.62463
2019-01-05 21 H,634.97266
2019-01-05 22 H,594.3456
2019-01-05 23 H,579.5839
2019-01-05 24 H,562.5788
2019-01-06 01 H,531.9405
2019-01-06 02 H,464.91348
2019-01-06 03 H,422.87854
2019-01-06 04 H,438.15594
2019-01-06 05 H,484.77158
2019-01-06 06 H,472.5909
2019-01-06 07 H,489.01318
2019-01-06 08 H,541.91595
2019-01-06 09 H,619.9254
2019-01-06 10 H,651.6697
2019-01-06 11 H,612.4638
2019-01-06 12 H,522.74274
2019-01-06 13 H,481.6414
2019-01-06 14 H,435.28687
2019-01-06 15 H,409.4332
2019-01-06 16 H,404.01572
2019-01-06 17 H,429.81445
2019-01-06 18 H,491.5729
2019-01-06 19 H,579.25415
2019-01-06 20 H,616.206
2019-01-06 21 H,618.6937
2019-01-06 22 H,583.6165
2019-01-06 23 H,547.6107
2019-01-06 24 H,500.02277
2019-01-07 01 H,489.95706
2019-01-07 02 H,421.99084
2019-01-07 03 H,369.86096
2019-01-07 04 H,395.5391
2019-01-07 05 H,458.18805
2019-01-07 06 H,456.0176
2019-01-07 07 H,519.59827
2019-01-07 08 H,642.5003
2019-01-07 09 H,654.45215
2019-01-07 10 H,641.5158
2019-01-07 11 H,588.8766
2019-01-07 12 H,508.92313
2019-01-07 13 H,459.97913
2019-01-07 14 H,424.51328
2019-01-07 15 H,414.48312
2019-01-07 16 H,389.42773
2019-01-07 17 H,431.92072
2019-01-07 18 H,484.14996
2019-01-07 19 H,570.7365
2019-01-07 20 H,613.3875
2019-01-07 21 H,616.94055
2019-01-07 22 H,594.67993
2019-01-07 23 H,565.2727
2019-01-07 24 H,527.0813
2019-01-08 01 H,452.15036
2019-01-08 02 H,371.81366
2019-01-08 03 H,340.44647
2019-01-08 04 H,365.5457
2019-01-08 05 H,424.0484
2019-01-08 06 H,429.98175
2019-01-08 07 H,496.52454
2019-01-08 08 H,637.2938
2019-01-08 09 H,635.5112
2019-01-08 10 H,603.4572
2019-01-08 11 H,559.87775
2019-01-08 12 H,497.65222
2019-01-08 13 H,455.27225
2019-01-08 14 H,453.3659
2019-01-08 15 H,440.87784
2019-01-08 16 H,432.04086
2019-01-08 17 H,461.26764
2019-01-08 18 H,541.71875
2019-01-08 19 H,631.66235
2019-01-08 20 H,666.1845
2019-01-08 21 H,659.31525
2019-01-08 22 H,661.8001
2019-01-08 23 H,628.30853
2019-01-08 24 H,574.9687
2019-01-09 01 H,507.16464
2019-01-09 02 H,463.5149
2019-01-09 03 H,406.59198
2019-01-09 04 H,444.1354
2019-01-09 05 H,483.2286
2019-01-09 06 H,495.4828
2019-01-09 07 H,576.1807
2019-01-09 08 H,702.57385
2019-01-09 09 H,716.1737
2019-01-09 10 H,678.95526
2019-01-09 11 H,659.3596
2019-01-09 12 H,579.0783
2019-01-09 13 H,517.49774
2019-01-09 14 H,475.0421
2019-01-09 15 H,455.82306
2019-01-09 16 H,453.6076
2019-01-09 17 H,437.2426
2019-01-09 18 H,548.0667
2019-01-09 19 H,638.3835
2019-01-09 20 H,681.4941
2019-01-09 21 H,683.14575
2019-01-09 22 H,679.55457
2019-01-09 23 H,645.73254
2019-01-09 24 H,590.54425
2019-01-10 01 H,480.14215
2019-01-10 02 H,404.3136
2019-01-10 03 H,348.74155
2019-01-10 04 H,363.5455
2019-01-10 05 H,436.7341
2019-01-10 06 H,428.41528
2019-01-10 07 H,488.3925
2019-01-10 08 H,606.90063
2019-01-10 09 H,613.3115
2019-01-10 10 H,583.4878
2019-01-10 11 H,564.57385
2019-01-10 12 H,476.0086
2019-01-10 13 H,462.88797
2019-01-10 14 H,428.40222
2019-01-10 15 H,410.3083
2019-01-10 16 H,395.9642
2019-01-10 17 H,442.09476
2019-01-10 18 H,476.56467
2019-01-10 19 H,561.982
2019-01-10 20 H,604.4945
2019-01-10 21 H,602.81635
2019-01-10 22 H,593.3566
2019-01-10 23 H,559.8181
2019-01-10 24 H,518.4558
2019-01-11 01 H,447.30554
2019-01-11 02 H,361.65598
2019-01-11 03 H,327.80615
2019-01-11 04 H,357.7139
2019-01-11 05 H,420.07352
2019-01-11 06 H,417.31073
2019-01-11 07 H,483.4627
2019-01-11 08 H,603.8792
2019-01-11 09 H,614.0585
2019-01-11 10 H,586.62866
2019-01-11 11 H,564.2953
2019-01-11 12 H,462.15112
2019-01-11 13 H,432.08658
2019-01-11 14 H,401.2249
2019-01-11 15 H,372.73535
2019-01-11 16 H,352.74167
2019-01-11 17 H,378.39798
2019-01-11 18 H,433.842
2019-01-11 19 H,523.72864
2019-01-11 20 H,574.22614
2019-01-11 21 H,570.8966
2019-01-11 22 H,559.9181
2019-01-11 23 H,488.28723
2019-01-11 24 H,469.1324
2019-01-12 01 H,403.89923
2019-01-12 02 H,335.57217
2019-01-12 03 H,301.4016
2019-01-12 04 H,321.4776
2019-01-12 05 H,373.44397
2019-01-12 06 H,371.61508
2019-01-12 07 H,377.55603
2019-01-12 08 H,452.48853
2019-01-12 09 H,513.3172
2019-01-12 10 H,523.91846
2019-01-12 11 H,513.7231
2019-01-12 12 H,449.7605
2019-01-12 13 H,429.6553
2019-01-12 14 H,411.39838
2019-01-12 15 H,394.6283
2019-01-12 16 H,378.71677
2019-01-12 17 H,391.74652
2019-01-12 18 H,442.20438
2019-01-12 19 H,511.4273
2019-01-12 20 H,531.2494
2019-01-12 21 H,529.8227
2019-01-12 22 H,494.36996
2019-01-12 23 H,484.94775
2019-01-12 24 H,459.4247
2019-01-13 01 H,412.86517
2019-01-13 02 H,326.2509
2019-01-13 03 H,298.1397
2019-01-13 04 H,334.07687
2019-01-13 05 H,367.4897
2019-01-13 06 H,366.394
2019-01-13 07 H,369.04443
2019-01-13 08 H,428.40924
2019-01-13 09 H,528.0369
2019-01-13 10 H,587.772
2019-01-13 11 H,546.5966
2019-01-13 12 H,475.59863
2019-01-13 13 H,434.12494
2019-01-13 14 H,408.42892
2019-01-13 15 H,369.4363
2019-01-13 16 H,359.74036
2019-01-13 17 H,378.24567
2019-01-13 18 H,444.53244
2019-01-13 19 H,535.20184
2019-01-13 20 H,544.105
2019-01-13 21 H,554.7447
2019-01-13 22 H,518.5092
2019-01-13 23 H,502.59055
2019-01-13 24 H,491.49036
2019-01-14 01 H,441.15842
2019-01-14 02 H,362.7126
2019-01-14 03 H,344.8938
2019-01-14 04 H,373.95422
2019-01-14 05 H,402.94418
2019-01-14 06 H,379.8866
2019-01-14 07 H,449.0817
2019-01-14 08 H,594.8579
2019-01-14 09 H,605.269
2019-01-14 10 H,611.02734
2019-01-14 11 H,547.79785
2019-01-14 12 H,491.66632
2019-01-14 13 H,427.25504
2019-01-14 14 H,414.16238
2019-01-14 15 H,381.72018
2019-01-14 16 H,349.61166
2019-01-14 17 H,381.36084
2019-01-14 18 H,436.2604
2019-01-14 19 H,559.09125
2019-01-14 20 H,587.0218
2019-01-14 21 H,595.77356
2019-01-14 22 H,594.8982
2019-01-14 23 H,546.9528
2019-01-14 24 H,482.17923
2019-01-15 01 H,419.64795
2019-01-15 02 H,329.90442
2019-01-15 03 H,299.6617
2019-01-15 04 H,318.27878
2019-01-15 05 H,386.9735
2019-01-15 06 H,388.98346
2019-01-15 07 H,446.52808
2019-01-15 08 H,553.0935
2019-01-15 09 H,555.5061
2019-01-15 10 H,550.55975
2019-01-15 11 H,530.0937
2019-01-15 12 H,454.79584
2019-01-15 13 H,434.60904
2019-01-15 14 H,417.10696
2019-01-15 15 H,394.87128
2019-01-15 16 H,390.1065
2019-01-15 17 H,438.3186
2019-01-15 18 H,507.4638
2019-01-15 19 H,586.8548
2019-01-15 20 H,629.98724
2019-01-15 21 H,637.9825
2019-01-15 22 H,636.86743
2019-01-15 23 H,600.9853
2019-01-15 24 H,543.88214
2019-01-16 01 H,495.20026
2019-01-16 02 H,437.39633
2019-01-16 03 H,389.46252
2019-01-16 04 H,430.90497
2019-01-16 05 H,495.87527
2019-01-16 06 H,488.30316
2019-01-16 07 H,567.22986
2019-01-16 08 H,699.1324
2019-01-16 09 H,700.12964
2019-01-16 10 H,684.8421
2019-01-16 11 H,659.8579
2019-01-16 12 H,580.1328
2019-01-16 13 H,533.789
2019-01-16 14 H,519.657
2019-01-16 15 H,458.7065
2019-01-16 16 H,458.51382
2019-01-16 17 H,491.50748
2019-01-16 18 H,581.99756
2019-01-16 19 H,658.21423
2019-01-16 20 H,687.58453
2019-01-16 21 H,695.9752
2019-01-16 22 H,671.9404
2019-01-16 23 H,621.7771
2019-01-16 24 H,543.88214
2019-01-17 01 H,477.18896
2019-01-17 02 H,396.02542
2019-01-17 03 H,346.20126
2019-01-17 04 H,371.85654
2019-01-17 05 H,420.891
2019-01-17 06 H,421.28842
2019-01-17 07 H,488.8556
2019-01-17 08 H,605.8603
2019-01-17 09 H,616.03955
2019-01-17 10 H,599.20667
2019-01-17 11 H,564.3671
2019-01-17 12 H,483.30222
2019-01-17 13 H,456.97113
2019-01-17 14 H,436.2565
2019-01-17 15 H,410.3083
2019-01-17 16 H,412.32935
2019-01-17 17 H,427.4423
2019-01-17 18 H,482.42282
2019-01-17 19 H,569.3382
2019-01-17 20 H,613.3875
2019-01-17 21 H,612.17236
2019-01-17 22 H,595.13153
2019-01-17 23 H,571.65125
2019-01-17 24 H,516.6923
2019-01-18 01 H,442.31155
2019-01-18 02 H,395.38266
2019-01-18 03 H,349.95404
2019-01-18 04 H,386.18658
2019-01-18 05 H,437.60278
2019-01-18 06 H,456.3276
2019-01-18 07 H,505.40747
2019-01-18 08 H,623.54126
2019-01-18 09 H,635.4931
2019-01-18 10 H,612.91394
2019-01-18 11 H,562.63043
2019-01-18 12 H,471.5945
2019-01-18 13 H,432.68488
2019-01-18 14 H,403.37805
2019-01-18 15 H,371.0039
2019-01-18 16 H,363.68085
2019-01-18 17 H,377.15854
2019-01-18 18 H,437.6813
2019-01-18 19 H,555.83984
2019-01-18 20 H,586.8958
2019-01-18 21 H,601.7361
2019-01-18 22 H,592.36774
2019-01-18 23 H,559.6345
2019-01-18 24 H,530.99835
2019-01-19 01 H,451.27686
2019-01-19 02 H,369.23984
2019-01-19 03 H,343.02277
2019-01-19 04 H,361.3667
2019-01-19 05 H,407.04602
2019-01-19 06 H,404.78564
2019-01-19 07 H,409.3431
2019-01-19 08 H,475.48508
2019-01-19 09 H,570.2596
2019-01-19 10 H,571.9292
2019-01-19 11 H,539.747
2019-01-19 12 H,438.7694
2019-01-19 13 H,412.2076
2019-01-19 14 H,385.22937
2019-01-19 15 H,355.1716
2019-01-19 16 H,356.26358
2019-01-19 17 H,374.12457
2019-01-19 18 H,428.42392
2019-01-19 19 H,500.28818
2019-01-19 20 H,521.24536
2019-01-19 21 H,519.60956
2019-01-19 22 H,477.88824
2019-01-19 23 H,426.04025
2019-01-19 24 H,419.2379
2019-01-20 01 H,373.5484
2019-01-20 02 H,326.56024
2019-01-20 03 H,300.72345
2019-01-20 04 H,321.92035
2019-01-20 05 H,362.43033
2019-01-20 06 H,363.5995
2019-01-20 07 H,363.0791
2019-01-20 08 H,445.07755
2019-01-20 09 H,510.3029
2019-01-20 10 H,540.806
2019-01-20 11 H,534.87317
2019-01-20 12 H,450.64188
2019-01-20 13 H,448.1632
2019-01-20 14 H,434.9596
2019-01-20 15 H,404.3095
2019-01-20 16 H,422.6217
2019-01-20 17 H,445.62283
2019-01-20 18 H,520.7118
2019-01-20 19 H,594.0152
2019-01-20 20 H,608.56683
2019-01-20 21 H,612.8981
2019-01-20 22 H,580.4169
2019-01-20 23 H,544.5807
2019-01-20 24 H,492.21616
2019-01-21 01 H,489.28152
2019-01-21 02 H,404.2524
2019-01-21 03 H,367.80713
2019-01-21 04 H,391.24527
2019-01-21 05 H,465.03867
2019-01-21 06 H,472.74564
2019-01-21 07 H,553.04175
2019-01-21 08 H,655.5227
2019-01-21 09 H,667.352
2019-01-21 10 H,624.3025
2019-01-21 11 H,576.93164
2019-01-21 12 H,504.3228
2019-01-21 13 H,455.4027
2019-01-21 14 H,434.48517
2019-01-21 15 H,392.79425
2019-01-21 16 H,379.4329
2019-01-21 17 H,405.51822
2019-01-21 18 H,461.8784
2019-01-21 19 H,559.9417
2019-01-21 20 H,580.1973
2019-01-21 21 H,575.04126
2019-01-21 22 H,559.99445
2019-01-21 23 H,537.298
2019-01-21 24 H,487.07733
2019-01-22 01 H,428.71332
2019-01-22 02 H,350.75098
2019-01-22 03 H,306.2246
2019-01-22 04 H,355.68896
2019-01-22 05 H,407.3734
2019-01-22 06 H,421.8645
2019-01-22 07 H,483.4627
2019-01-22 08 H,615.51605
2019-01-22 09 H,616.72046
2019-01-22 10 H,590.328
2019-01-22 11 H,548.065
2019-01-22 12 H,444.4976
2019-01-22 13 H,410.0291
2019-01-22 14 H,398.2077
2019-01-22 15 H,342.5993
2019-01-22 16 H,339.17587
2019-01-22 17 H,379.50238
2019-01-22 18 H,422.76462
2019-01-22 19 H,511.94904
2019-01-22 20 H,547.3976
2019-01-22 21 H,570.6203
2019-01-22 22 H,560.2661
2019-01-22 23 H,497.76303
2019-01-22 24 H,481.2418
2019-01-23 01 H,430.75238
2019-01-23 02 H,338.54028
2019-01-23 03 H,311.75903
2019-01-23 04 H,333.87305
2019-01-23 05 H,389.649
2019-01-23 06 H,389.88165
2019-01-23 07 H,456.86304
2019-01-23 08 H,585.65265
2019-01-23 09 H,595.832
2019-01-23 10 H,547.0809
2019-01-23 11 H,536.8942
2019-01-23 12 H,428.82065
2019-01-23 13 H,408.50467
2019-01-23 14 H,383.07907
2019-01-23 15 H,350.9628
2019-01-23 16 H,340.51672
2019-01-23 17 H,360.6842
2019-01-23 18 H,424.972
2019-01-23 19 H,519.86725
2019-01-23 20 H,551.69684
2019-01-23 21 H,577.411
2019-01-23 22 H,575.11945
2019-01-23 23 H,552.5307
2019-01-23 24 H,502.46136
2019-01-24 01 H,444.45306
2019-01-24 02 H,376.80078
2019-01-24 03 H,343.9816
2019-01-24 04 H,364.14066
2019-01-24 05 H,435.15128
2019-01-24 06 H,449.96527
2019-01-24 07 H,551.14374
2019-01-24 08 H,649.8232
2019-01-24 09 H,656.6471
2019-01-24 10 H,610.0925
2019-01-24 11 H,559.5107
2019-01-24 12 H,484.49673
2019-01-24 13 H,408.13382
2019-01-24 14 H,402.6489
2019-01-24 15 H,360.2283
2019-01-24 16 H,341.79013
2019-01-24 17 H,363.0409
2019-01-24 18 H,417.23215
2019-01-24 19 H,561.5257
2019-01-24 20 H,607.19684
2019-01-24 21 H,630.9946
2019-01-24 22 H,626.24915
2019-01-24 23 H,588.45996
2019-01-24 24 H,538.81714
2019-01-25 01 H,487.5733
2019-01-25 02 H,404.17075
2019-01-25 03 H,364.96683
2019-01-25 04 H,390.05652
2019-01-25 05 H,447.1519
2019-01-25 06 H,448.23465
2019-01-25 07 H,539.37646
2019-01-25 08 H,641.0928
2019-01-25 09 H,647.7222
2019-01-25 10 H,607.5779
2019-01-25 11 H,560.5162
2019-01-25 12 H,485.40497
2019-01-25 13 H,459.60214
2019-01-25 14 H,442.0344
2019-01-25 15 H,422.0274
2019-01-25 16 H,400.05438
2019-01-25 17 H,448.83652
2019-01-25 18 H,522.0112
2019-01-25 19 H,601.1983
2019-01-25 20 H,641.08545
2019-01-25 21 H,649.707
2019-01-25 22 H,643.1881
2019-01-25 23 H,598.5964
2019-01-25 24 H,570.2991
2019-01-26 01 H,484.52277
2019-01-26 02 H,433.48978
2019-01-26 03 H,383.94925
2019-01-26 04 H,437.5212
2019-01-26 05 H,482.6332
2019-01-26 06 H,486.15543
2019-01-26 07 H,503.68808
2019-01-26 08 H,576.5269
2019-01-26 09 H,646.8304
2019-01-26 10 H,649.2497
2019-01-26 11 H,612.6975
2019-01-26 12 H,532.3285
2019-01-26 13 H,503.26257
2019-01-26 14 H,534.27783
2019-01-26 15 H,450.34955
2019-01-26 16 H,450.62463
2019-01-26 17 H,471.31693
2019-01-26 18 H,528.1477
2019-01-26 19 H,610.2961
2019-01-26 20 H,635.1399
2019-01-26 21 H,635.67566
2019-01-26 22 H,598.85614
2019-01-26 23 H,589.9832
2019-01-26 24 H,554.6134
2019-01-27 01 H,524.60535
2019-01-27 02 H,462.21344
2019-01-27 03 H,392.2182
2019-01-27 04 H,416.77737
2019-01-27 05 H,457.95853
2019-01-27 06 H,464.41
2019-01-27 07 H,466.93695
2019-01-27 08 H,558.7735
2019-01-27 09 H,632.1134
2019-01-27 10 H,661.1292
2019-01-27 11 H,600.39197
2019-01-27 12 H,497.76672
2019-01-27 13 H,475.2654
2019-01-27 14 H,424.80713
2019-01-27 15 H,395.27155
2019-01-27 16 H,390.42673
2019-01-27 17 H,404.86707
2019-01-27 18 H,452.51486
2019-01-27 19 H,535.4109
2019-01-27 20 H,561.10535
2019-01-27 21 H,567.5673
2019-01-27 22 H,516.54596
2019-01-27 23 H,492.8407
2019-01-27 24 H,446.81116
2019-01-28 01 H,433.49518
2019-01-28 02 H,346.4246
2019-01-28 03 H,309.37604
2019-01-28 04 H,329.0312
2019-01-28 05 H,369.05182
2019-01-28 06 H,370.90915
2019-01-28 07 H,448.27786
2019-01-28 08 H,547.75806
2019-01-28 09 H,556.1244
2019-01-28 10 H,541.9329
2019-01-28 11 H,495.26224
2019-01-28 12 H,442.15604
2019-01-28 13 H,425.0283
2019-01-28 14 H,404.804
2019-01-28 15 H,378.57596
2019-01-28 16 H,385.84323
2019-01-28 17 H,425.56763
2019-01-28 18 H,464.4956
2019-01-28 19 H,552.6284
2019-01-28 20 H,608.45447
2019-01-28 21 H,615.63934
2019-01-28 22 H,614.0013
2019-01-28 23 H,594.3323
2019-01-28 24 H,543.6619
2019-01-29 01 H,466.26022
2019-01-29 02 H,404.17075
2019-01-29 03 H,366.85718
2019-01-29 04 H,404.1905
2019-01-29 05 H,461.67493
2019-01-29 06 H,465.5363
2019-01-29 07 H,512.6803
2019-01-29 08 H,696.0694
2019-01-29 09 H,703.3517
2019-01-29 10 H,638.56744
2019-01-29 11 H,578.8064
2019-01-29 12 H,499.08664
2019-01-29 13 H,435.44308
2019-01-29 14 H,421.11676
2019-01-29 15 H,364.86923
2019-01-29 16 H,374.4842
2019-01-29 17 H,368.31046
2019-01-29 18 H,417.20538
2019-01-29 19 H,563.9933
2019-01-29 20 H,616.1753
2019-01-29 21 H,625.464
2019-01-29 22 H,615.6932
2019-01-29 23 H,578.12555
2019-01-29 24 H,511.0661
2019-01-30 01 H,450.02597
2019-01-30 02 H,383.28488
2019-01-30 03 H,340.44647
2019-01-30 04 H,367.7389
2019-01-30 05 H,414.9597
2019-01-30 06 H,413.8195
2019-01-30 07 H,485.8095
2019-01-30 08 H,604.0038
2019-01-30 09 H,614.1325
2019-01-30 10 H,563.3348
2019-01-30 11 H,532.08484
2019-01-30 12 H,451.82227
2019-01-30 13 H,420.20245
2019-01-30 14 H,399.00015
2019-01-30 15 H,340.19632
2019-01-30 16 H,319.01462
2019-01-30 17 H,360.09848
2019-01-30 18 H,414.40823
2019-01-30 19 H,506.8662
2019-01-30 20 H,535.1226
2019-01-30 21 H,557.1056
2019-01-30 22 H,542.3026
2019-01-30 23 H,480.99133
2019-01-30 24 H,470.31635
2019-01-31 01 H,380.21674
2019-01-31 02 H,303.45364
2019-01-31 03 H,290.2925
2019-01-31 04 H,340.91666
2019-01-31 05 H,376.81934
2019-01-31 06 H,364.2751
2019-01-31 07 H,451.99365
2019-01-31 08 H,552.13403
2019-01-31 09 H,560.97003
2019-01-31 10 H,559.78503
2019-01-31 11 H,557.8295
2019-01-31 12 H,513.95526
2019-01-31 13 H,475.56253
2019-01-31 14 H,472.4267
2019-01-31 15 H,456.78253
2019-01-31 16 H,443.62234
2019-01-31 17 H,471.7405
2019-01-31 18 H,536.6178
2019-01-31 19 H,622.198
2019-01-31 20 H,666.8232
2019-01-31 21 H,650.4365
2019-01-31 22 H,646.22174
2019-01-31 23 H,608.98004
2019-01-31 24 H,570.77856
2019-02-01 01 H,481.01056
2019-02-01 02 H,423.6843
2019-02-01 03 H,379.0907
2019-02-01 04 H,405.9839
2019-02-01 05 H,471.79584
2019-02-01 06 H,468.39084
2019-02-01 07 H,535.2656
2019-02-01 08 H,697.59
2019-02-01 09 H,698.8143
2019-02-01 10 H,633.89923
2019-02-01 11 H,582.06274
2019-02-01 12 H,506.56552
2019-02-01 13 H,461.9438
2019-02-01 14 H,431.63443
2019-02-01 15 H,418.96796
2019-02-01 16 H,404.50046
2019-02-01 17 H,422.8426
2019-02-01 18 H,482.94028
2019-02-01 19 H,574.18066
2019-02-01 20 H,612.8775
2019-02-01 21 H,612.45703
2019-02-01 22 H,602.0331
2019-02-01 23 H,574.4873
2019-02-01 24 H,520.78546
2019-02-02 01 H,466.89072
2019-02-02 02 H,382.4024
2019-02-02 03 H,327.89908
2019-02-02 04 H,346.33847
2019-02-02 05 H,381.03293
2019-02-02 06 H,372.7257
2019-02-02 07 H,356.00433
2019-02-02 08 H,448.3475
2019-02-02 09 H,539.4766
2019-02-02 10 H,576.77814
2019-02-02 11 H,534.9075
2019-02-02 12 H,467.34555
2019-02-02 13 H,424.17377
2019-02-02 14 H,403.65247
2019-02-02 15 H,369.5065
2019-02-02 16 H,358.92487
2019-02-02 17 H,365.12073
2019-02-02 18 H,418.05267
2019-02-02 19 H,473.88144
2019-02-02 20 H,508.68512
2019-02-02 21 H,510.42987
2019-02-02 22 H,468.1155
2019-02-02 23 H,416.41766
2019-02-02 24 H,413.9537
2019-02-03 01 H,367.51416
2019-02-03 02 H,305.79114
2019-02-03 03 H,270.1591
2019-02-03 04 H,284.44736
2019-02-03 05 H,296.96265
2019-02-03 06 H,298.56473
2019-02-03 07 H,310.85403
2019-02-03 08 H,379.47632
2019-02-03 09 H,441.83026
2019-02-03 10 H,491.62888
2019-02-03 11 H,477.54965
2019-02-03 12 H,436.69153
2019-02-03 13 H,416.71454
2019-02-03 14 H,395.12152
2019-02-03 15 H,365.7522
2019-02-03 16 H,361.7531
2019-02-03 17 H,374.04
2019-02-03 18 H,416.23474
2019-02-03 19 H,468.49838
2019-02-03 20 H,492.43372
2019-02-03 21 H,469.49615
2019-02-03 22 H,425.3698
2019-02-03 23 H,384.73203
2019-02-03 24 H,358.10278
2019-02-04 01 H,345.84317
2019-02-04 02 H,302.73682
2019-02-04 03 H,281.59695
2019-02-04 04 H,345.59253
2019-02-04 05 H,403.22137
2019-02-04 06 H,387.9388
2019-02-04 07 H,428.38806
2019-02-04 08 H,506.70392
2019-02-04 09 H,555.451
2019-02-04 10 H,564.8336
2019-02-04 11 H,543.8848
2019-02-04 12 H,461.21063
2019-02-04 13 H,449.90106
2019-02-04 14 H,428.117
2019-02-04 15 H,416.71613
2019-02-04 16 H,414.68954
2019-02-04 17 H,424.87952
2019-02-04 18 H,449.27545
2019-02-04 19 H,515.2022
2019-02-04 20 H,532.5878
2019-02-04 21 H,537.5051
2019-02-04 22 H,502.03046
2019-02-04 23 H,476.6556
2019-02-04 24 H,428.97617
2019-02-05 01 H,403.16943
2019-02-05 02 H,332.81137
2019-02-05 03 H,312.914
2019-02-05 04 H,321.6996
2019-02-05 05 H,373.61005
2019-02-05 06 H,369.4021
2019-02-05 07 H,375.62128
2019-02-05 08 H,484.48016
2019-02-05 09 H,541.54175
2019-02-05 10 H,555.3328
2019-02-05 11 H,496.5833
2019-02-05 12 H,391.8579
2019-02-05 13 H,344.56284
2019-02-05 14 H,351.75574
2019-02-05 15 H,313.60034
2019-02-05 16 H,320.56683
2019-02-05 17 H,314.3916
2019-02-05 18 H,342.36395
2019-02-05 19 H,418.67126
2019-02-05 20 H,425.34686
2019-02-05 21 H,444.35287
2019-02-05 22 H,442.25592
2019-02-05 23 H,408.07425
2019-02-05 24 H,417.571
2019-02-06 01 H,395.07574
2019-02-06 02 H,317.33752
2019-02-06 03 H,290.55673
2019-02-06 04 H,304.26352
2019-02-06 05 H,349.9338
2019-02-06 06 H,329.4159
2019-02-06 07 H,334.92245
2019-02-06 08 H,428.20425
2019-02-06 09 H,468.01193
2019-02-06 10 H,495.0511
2019-02-06 11 H,471.13712
2019-02-06 12 H,378.3592
2019-02-06 13 H,344.8049
2019-02-06 14 H,341.83807
2019-02-06 15 H,321.64752
2019-02-06 16 H,313.71707
2019-02-06 17 H,319.69562
2019-02-06 18 H,373.6374
2019-02-06 19 H,443.61862
2019-02-06 20 H,443.70856
2019-02-06 21 H,441.57983
2019-02-06 22 H,411.5466
2019-02-06 23 H,377.11023
2019-02-06 24 H,357.6423
2019-02-07 01 H,334.98056
2019-02-07 02 H,280.1816
2019-02-07 03 H,251.1224
2019-02-07 04 H,284.65433
2019-02-07 05 H,321.02646
2019-02-07 06 H,339.91165
2019-02-07 07 H,389.8973
2019-02-07 08 H,497.1635
2019-02-07 09 H,525.1394
2019-02-07 10 H,513.7748
2019-02-07 11 H,511.61896
2019-02-07 12 H,432.92975
2019-02-07 13 H,412.81158
2019-02-07 14 H,401.16473
2019-02-07 15 H,399.64523
2019-02-07 16 H,402.34302
2019-02-07 17 H,423.80038
2019-02-07 18 H,501.0804
2019-02-07 19 H,600.0757
2019-02-07 20 H,641.09607
2019-02-07 21 H,653.8774
2019-02-07 22 H,644.1542
2019-02-07 23 H,613.67426
2019-02-07 24 H,552.0651
2019-02-08 01 H,486.51154
2019-02-08 02 H,432.47058
2019-02-08 03 H,386.21912
2019-02-08 04 H,414.97772
2019-02-08 05 H,478.40564
2019-02-08 06 H,478.5959
2019-02-08 07 H,542.92316
2019-02-08 08 H,671.5165
2019-02-08 09 H,674.495
2019-02-08 10 H,646.0593
2019-02-08 11 H,632.59344
2019-02-08 12 H,552.2594
2019-02-08 13 H,498.51666
2019-02-08 14 H,460.71564
2019-02-08 15 H,448.6973
2019-02-08 16 H,389.62857
2019-02-08 17 H,439.60925
2019-02-08 18 H,519.91534
2019-02-08 19 H,612.0634
2019-02-08 20 H,644.37866
2019-02-08 21 H,656.73206
2019-02-08 22 H,636.32056
2019-02-08 23 H,570.36816
2019-02-08 24 H,516.51666
2019-02-09 01 H,443.96158
2019-02-09 02 H,377.8512
2019-02-09 03 H,340.17484
2019-02-09 04 H,356.325
2019-02-09 05 H,398.32822
2019-02-09 06 H,408.04172
2019-02-09 07 H,416.0528
2019-02-09 08 H,514.20557
2019-02-09 09 H,582.2535
2019-02-09 10 H,607.52094
2019-02-09 11 H,592.26196
2019-02-09 12 H,525.7838
2019-02-09 13 H,507.8617
2019-02-09 14 H,491.21683
2019-02-09 15 H,461.9332
2019-02-09 16 H,466.46255
2019-02-09 17 H,480.6805
2019-02-09 18 H,547.512
2019-02-09 19 H,634.2807
2019-02-09 20 H,642.93805
2019-02-09 21 H,644.00287
2019-02-09 22 H,602.6419
2019-02-09 23 H,581.5461
2019-02-09 24 H,548.96564
2019-02-10 01 H,484.96713
2019-02-10 02 H,434.11407
2019-02-10 03 H,393.00916
2019-02-10 04 H,417.44443
2019-02-10 05 H,478.3181
2019-02-10 06 H,483.8176
2019-02-10 07 H,501.61755
2019-02-10 08 H,601.46155
2019-02-10 09 H,633.86053
2019-02-10 10 H,652.80786
2019-02-10 11 H,603.20087
2019-02-10 12 H,545.9264
2019-02-10 13 H,505.9036
2019-02-10 14 H,466.0416
2019-02-10 15 H,440.64307
2019-02-10 16 H,433.22134
2019-02-10 17 H,464.13007
2019-02-10 18 H,514.90234
2019-02-10 19 H,570.63916
2019-02-10 20 H,591.85535
2019-02-10 21 H,584.8283
2019-02-10 22 H,546.2018
2019-02-10 23 H,495.0927
2019-02-10 24 H,455.5977
2019-02-11 01 H,445.43472
2019-02-11 02 H,363.43524
2019-02-11 03 H,331.3235
